artist,track,timestamp,datetime
Etta James,Miss You,1554563074,2019-04-06 15:04:34
Etta James,Something's Got A Hold On Me,1554562906,2019-04-06 15:01:46
Etta James,I'd Rather Go Blind,1554562748,2019-04-06 14:59:08
The Drums,Brutalism,1554562725,2019-04-06 14:58:45
The Drums,626 Bedford Avenue,1554500606,2019-04-05 21:43:26
The Drums,Body Chemistry,1554500318,2019-04-05 21:38:38
The Drums,Pretty Cloud,1554500109,2019-04-05 21:35:09
Castlebeat,Video Tape,1554499874,2019-04-05 21:31:14
Castlebeat,Heart Still Beats,1554499658,2019-04-05 21:27:38
Castlebeat,These Days,1554499501,2019-04-05 21:25:01
Castlebeat,Zephyr,1554486929,2019-04-05 17:55:29
Castlebeat,I Follow,1554486773,2019-04-05 17:52:53
Castlebeat,Town,1554480044,2019-04-05 16:00:44
Castlebeat,Wasting Time,1554479859,2019-04-05 15:57:39
Castlebeat,Here,1554479645,2019-04-05 15:54:05
Castlebeat,Tennis,1554479468,2019-04-05 15:51:08
Castlebeat,Research,1554479290,2019-04-05 15:48:10
Frankie Cosmos,Young,1554478803,2019-04-05 15:40:03
ritt momney,"Something, in General",1554478562,2019-04-05 15:36:02
Girl In Red,We Fell In Love In October,1554478377,2019-04-05 15:32:57
Field Medic,henna tattoo,1554478232,2019-04-05 15:30:32
Sasami,I Was A Window,1554478084,2019-04-05 15:28:04
Jack Symes,Cool God,1554477801,2019-04-05 15:23:21
Frog,Don't Tell Me Where You're Going,1554477294,2019-04-05 15:14:54
Small Forward,Tearjerker,1554477043,2019-04-05 15:10:43
Bonny Doon,I Am Here (I Am Alive),1554475924,2019-04-05 14:52:04
Sasami,Free,1554475653,2019-04-05 14:47:33
Big Thief,Real Love,1554475395,2019-04-05 14:43:15
Girlpool,Cut Your Bangs,1554475222,2019-04-05 14:40:22
Slow Pulp,At Home,1554475024,2019-04-05 14:37:04
Spooky Mansion,I Just Rage,1554474823,2019-04-05 14:33:43
Buck Meek,Maybe,1554474653,2019-04-05 14:30:53
Stephen Steinbrink,Bad Love,1554474474,2019-04-05 14:27:54
Black Moth Super Rainbow,Mr No One,1554474256,2019-04-05 14:24:16
Black Moth Super Rainbow,Sunset Curses,1554474157,2019-04-05 14:22:37
The Belairs,Peter Pistol,1554424695,2019-04-05 00:38:15
Black Moth Super Rainbow,Backwash,1554416978,2019-04-04 22:29:38
Black Moth Super Rainbow,Harmlessly,1554416833,2019-04-04 22:27:13
Black Moth Super Rainbow,We Might Come Back,1554416687,2019-04-04 22:24:47
Black Moth Super Rainbow,To the Beat of a Creeper,1554416597,2019-04-04 22:23:17
Black Moth Super Rainbow,Permanent Hole,1554416397,2019-04-04 22:19:57
Black Moth Super Rainbow,Bottomless Face,1554416242,2019-04-04 22:17:22
Black Moth Super Rainbow,June July 28,1554416177,2019-04-04 22:16:17
Black Moth Super Rainbow,Aerosol Weather,1554416073,2019-04-04 22:14:33
Black Moth Super Rainbow,New Breeze,1554415823,2019-04-04 22:10:23
Black Moth Super Rainbow,Bad Fuckin Times,1554415661,2019-04-04 22:07:41
Black Moth Super Rainbow,One More Ear,1554415609,2019-04-04 22:06:49
Black Moth Super Rainbow,Rip on Through,1554415494,2019-04-04 22:04:54
Black Moth Super Rainbow,Baby's in the Void,1554415276,2019-04-04 22:01:16
Black Moth Super Rainbow,Panic Blooms,1554415033,2019-04-04 21:57:13
Cherry Glazerr,Self Explained,1554414809,2019-04-04 21:53:29
Petite League,White Knuckle Wildflower,1554414565,2019-04-04 21:49:25
Morabeza Tobacco,TTYL,1554402386,2019-04-04 18:26:26
Turnover,Super Natural,1554402127,2019-04-04 18:22:07
Black Belt Eagle Scout,Soft Stud,1554401784,2019-04-04 18:16:24
Cherry Glazerr,Daddi,1554396633,2019-04-04 16:50:33
Lala Lala,Destroyer,1554396440,2019-04-04 16:47:20
Chastity Belt,Different Now,1554396210,2019-04-04 16:43:30
Wasuremono,Are You OK?,1554395947,2019-04-04 16:39:07
Vindictaphone,PIANER,1554390642,2019-04-04 15:10:42
Twist,Venus,1554389380,2019-04-04 14:49:40
Kississippi,Cut Yr Teeth,1554389192,2019-04-04 14:46:32
Westkust,On the Inside,1554388969,2019-04-04 14:42:49
Westkust,Adore,1554388695,2019-04-04 14:38:15
Westkust,Junior,1554388523,2019-04-04 14:35:23
Westkust,Do You Feel It,1554388359,2019-04-04 14:32:39
Westkust,Cotton Skies,1554388139,2019-04-04 14:28:59
Soccer Mommy,Cool,1554387944,2019-04-04 14:25:44
Bloodbath,Mock The Cross,1554386048,2019-04-04 13:54:08
The Dillinger Escape Plan,Low Feels Blvd,1554385879,2019-04-04 13:51:19
High on Fire,Freebooter,1554385589,2019-04-04 13:46:29
Unleashed,The One Insane,1554385415,2019-04-04 13:43:35
Pig Destroyer,The Adventures Of Jason And JR,1554385291,2019-04-04 13:41:31
The Belairs,Peter Pistol,1554382172,2019-04-04 12:49:32
The 5.6.7.8's,Arkansas Twist,1554382028,2019-04-04 12:47:08
The Astronauts,The Hearse,1554381892,2019-04-04 12:44:52
The Lively Ones,Rik-a-Tik,1554381712,2019-04-04 12:41:52
The Trashmen,Stick Shift,1554381538,2019-04-04 12:38:58
The Torquays,Ding,1554381400,2019-04-04 12:36:40
The 5.6.7.8's,Dream Boy,1554381209,2019-04-04 12:33:29
The Sentinals,Latin Soul,1554381086,2019-04-04 12:31:26
The Ventures,Hawaii Five-O,1554380964,2019-04-04 12:29:24
The New Pornographers,Play Money,1554380964,2019-04-04 12:29:24
Frank Black,Speedy Marie,1554377642,2019-04-04 11:34:02
They Might Be Giants,Twisting,1554377496,2019-04-04 11:31:36
Trap Them,Gift and Gift Unsteady,1554355285,2019-04-04 05:21:25
Baptists,Think Tank Breed,1554350140,2019-04-04 03:55:40
Trap Them,Damage Prose,1554349989,2019-04-04 03:53:09
Magrudergrind,Regressive Agenda,1554349918,2019-04-04 03:51:58
Magrudergrind,Black Banner,1554349720,2019-04-04 03:48:40
Trap Them,Flesh And Below,1554349591,2019-04-04 03:46:31
Camper Van Beethoven,Pictures Of Matchstick Men,1554348235,2019-04-04 03:23:55
Camper Van Beethoven,Take The Skinheads Bowling,1554348084,2019-04-04 03:21:24
Cymbals Eat Guitars,XR,1554347910,2019-04-04 03:18:30
The Real People,Open up Your Mind (Let Me In),1554347673,2019-04-04 03:14:33
The Drums,There Is Nothing Left,1554346870,2019-04-04 03:01:10
Kraftwerk,Pocket Calculator / Dentaku - 3-D,1554346551,2019-04-04 02:55:51
The Wedding Present,Up,1554346405,2019-04-04 02:53:25
Kim Janssen,the Commons,1554346228,2019-04-04 02:50:28
bob hund,Plankton,1554346041,2019-04-04 02:47:21
Radiator Hospital,Do You Remember?,1554345961,2019-04-04 02:46:01
The Lemonheads,Hannah & Gabi - Remastered,1554345666,2019-04-04 02:41:06
The Future Sound of London,Antique Toy,1554345332,2019-04-04 02:35:32
A Sunny Day In Glasgow,Crushin',1554345034,2019-04-04 02:30:34
Bedhead,Any Life,1554344639,2019-04-04 02:23:59
Public Service Broadcasting,Spitfire,1554344401,2019-04-04 02:20:01
Superchunk,Forged It,1554344216,2019-04-04 02:16:56
Lifetime,All Night Long,1554344093,2019-04-04 02:14:53
Eternal Summers,Heaven And Hell,1554343899,2019-04-04 02:11:39
Starmarket,Ten Seconds,1554343767,2019-04-04 02:09:27
Islands,Tender Torture,1554343432,2019-04-04 02:03:52
Lifetime,Northbound Breakdown,1554343326,2019-04-04 02:02:06
The Mopeds,Gotta Beware,1554343207,2019-04-04 02:00:07
Aquadays,Lustre,1554343057,2019-04-04 01:57:37
Sunny Day Real Estate,Sometimes - Remastered,1554342717,2019-04-04 01:51:57
The Chameleons,The Fan and the Bellows - 2014 Remaster,1554342523,2019-04-04 01:48:43
Buffalo Daughter,New Rock 20th,1554342244,2019-04-04 01:44:04
Oddisee,After Thoughts,1554338793,2019-04-04 00:46:33
Chris Cohen,Edit Out,1554337902,2019-04-04 00:31:42
Hanne Hukkelberg,Cast Anchor,1554337600,2019-04-04 00:26:40
Lizzo,Good as Hell,1554337449,2019-04-04 00:24:09
Cliff Richard & The Shadows,The Young Ones - 2005 Remaster,1554337305,2019-04-04 00:21:45
Reggie and the Full Effect,Your Girlfriends Hate Me,1554337151,2019-04-04 00:19:11
Stereolab,"Wow and Flutter [7""/EP Version - Alternative Mix]",1554336973,2019-04-04 00:16:13
Westkust,Daylight,1554322156,2019-04-03 20:09:16
Westkust,Drive,1554321947,2019-04-03 20:05:47
Westkust,Rush,1554321729,2019-04-03 20:02:09
Westkust,Swebeach,1554320717,2019-04-03 19:45:17
Pinkshinyultrablast,Looming,1554320374,2019-04-03 19:39:34
Pinkshinyultrablast,In the Hanging Gardens,1554320058,2019-04-03 19:34:18
Pinkshinyultrablast,Taleidoscope,1554319827,2019-04-03 19:30:27
Pinkshinyultrablast,Earth and Elsewhere,1554319581,2019-04-03 19:26:21
Pinkshinyultrablast,Blue Hour,1554319418,2019-04-03 19:23:38
Pinkshinyultrablast,Eray,1554319117,2019-04-03 19:18:37
Pinkshinyultrablast,Find Your Saint,1554318909,2019-04-03 19:15:09
Pinkshinyultrablast,Triangles,1554318663,2019-04-03 19:11:03
Pinkshinyultrablast,Dance AM,1554318391,2019-04-03 19:06:31
Destroyer,Painter in Your Pocket,1554306126,2019-04-03 15:42:06
Stereolab,Percolator,1554305900,2019-04-03 15:38:20
P.E.E.,"Bruce Loves Big Star (Instrumental, no KG)",1554305816,2019-04-03 15:36:56
P.E.E.,"Transplant City (Andee, aborted)",1554305667,2019-04-03 15:34:27
PEE,Egghead Billy,1554305480,2019-04-03 15:31:20
PEE,Turn Key One,1554305351,2019-04-03 15:29:11
P.E.E.,Stratford Landing Elementary,1554305269,2019-04-03 15:27:49
PEE,Fight Song,1554305216,2019-04-03 15:26:56
PEE,San Salvador,1554305215,2019-04-03 15:26:55
PEE,Fight Song,1554305215,2019-04-03 15:26:55
PEE,San Salvador,1554305134,2019-04-03 15:25:34
PEE,San Salvador,1554305132,2019-04-03 15:25:32
PEE,Mexico,1554305060,2019-04-03 15:24:20
PEE,Mexico,1554305059,2019-04-03 15:24:19
PEE,Train Song,1554304972,2019-04-03 15:22:52
PEE,Train Song,1554304971,2019-04-03 15:22:51
PEE,Kelso,1554304909,2019-04-03 15:21:49
PEE,Kelso,1554304909,2019-04-03 15:21:49
Hot Snakes,Death of a Sportsman,1554304622,2019-04-03 15:17:02
Stereolab,"Wow and Flutter [7""/EP Version - Alternative Mix]",1554304622,2019-04-03 15:17:02
Cal Tjader,Mambo Sangria,1554243445,2019-04-02 22:17:25
Palehound,Flowing Over,1554243217,2019-04-02 22:13:37
Puzzle,I Still Don't Know Where Everything Went,1554243117,2019-04-02 22:11:57
Frankie Cosmos,Jesse,1554242948,2019-04-02 22:09:08
Jen Cloher,Great Australian Bite,1554242666,2019-04-02 22:04:26
Sunflower Bean,Twentytwo,1554241351,2019-04-02 21:42:31
José González,Prism Part Blue - Live,1554241221,2019-04-02 21:40:21
Forth Wanderers,Not for Me,1554240950,2019-04-02 21:35:50
Sectioned,"Victorious, Neverending",1554240775,2019-04-02 21:32:55
Morgan Delt,Some Sunsick Day,1554236471,2019-04-02 20:21:11
Morgan Delt,Escape Capsule,1554236155,2019-04-02 20:15:55
Morgan Delt,The Lowest of the Low,1554235884,2019-04-02 20:11:24
Morgan Delt,A Gun Appears,1554235692,2019-04-02 20:08:12
Morgan Delt,Mssr. Monster,1554235459,2019-04-02 20:04:19
Morgan Delt,The Age of the Birdman,1554235248,2019-04-02 20:00:48
Morgan Delt,Sun Powers,1554235021,2019-04-02 19:57:01
Morgan Delt,Another Person,1554234841,2019-04-02 19:54:01
Morgan Delt,The System of 1000 Lies,1554234673,2019-04-02 19:51:13
Morgan Delt,I Don't Wanna See What's Happening Outside,1554234422,2019-04-02 19:47:02
The Spencer Davis Group,Short Change,1554232536,2019-04-02 19:15:36
The Beach Boys,Barbara Ann - Remastered,1554232402,2019-04-02 19:13:22
The Beach Boys,Barbara Ann - Remastered,1554232261,2019-04-02 19:11:01
Four Tet,Sing,1554232260,2019-04-02 19:11:00
Julia Holter,Horns Surrounding Me - Live at RAK,1554230569,2019-04-02 18:42:49
Kelpe,Whirlwound,1554230289,2019-04-02 18:38:09
Oneohtrix Point Never,The Pure and the Damned,1554230019,2019-04-02 18:33:39
Daedelus,Fair Weather Friends,1554229833,2019-04-02 18:30:33
Plaid,Melifer,1554229587,2019-04-02 18:26:27
Clark,Secret,1554229363,2019-04-02 18:22:43
Autechre,Nine,1554229142,2019-04-02 18:19:02
B. Fleischmann,First Times,1554228832,2019-04-02 18:13:52
Black Moth Super Rainbow,The Healing Power of Nothing,1554228604,2019-04-02 18:10:04
Mouse on Mars,PUN,1554228604,2019-04-02 18:10:04
Stereolab,Metronomic Underground,1554227368,2019-04-02 17:49:28
Cornelius,In A Dream,1554176470,2019-04-02 03:41:10
The Sea and Cake,New Patterns,1554176139,2019-04-02 03:35:39
Fujiya & Miyagi,Collarbone,1554175961,2019-04-02 03:32:41
The Books,"Read, Eat, Sleep",1554175740,2019-04-02 03:29:00
The Notwist,One With the Freaks,1554175530,2019-04-02 03:25:30
Lali Puna,The Bucket,1554174895,2019-04-02 03:14:55
Lali Puna,Deep Dream,1554174601,2019-04-02 03:10:01
Lali Puna,Come Out Your House,1554174368,2019-04-02 03:06:08
Ken Boothe,Hallelujah,1554174226,2019-04-02 03:03:46
Ken Boothe,Let's Get It On,1554173859,2019-04-02 02:57:39
Lali Puna,Her Daily Black,1554173594,2019-04-02 02:53:14
Public Service Broadcasting,White Star Liner,1554173346,2019-04-02 02:49:06
The 6ths,As You Turn To Go,1554173147,2019-04-02 02:45:47
Eric Bachmann,No Recover,1554172794,2019-04-02 02:39:54
Boxed In,Melt,1554172437,2019-04-02 02:33:57
Radiator Hospital,The Great Escape,1554172333,2019-04-02 02:32:13
Japandroids,No Known Drink Or Drug,1554172150,2019-04-02 02:29:10
Can,Halleluwah (Edit),1554171941,2019-04-02 02:25:41
LCD Soundsystem,Oh Baby,1554170749,2019-04-02 02:05:49
The Holydrug Couple,Counting sailboats,1554170503,2019-04-02 02:01:43
Alpinestars,You Rescue,1554170309,2019-04-02 01:58:29
Sofia Kourtesis,WinWin San,1554160392,2019-04-01 23:13:12
Widowspeak,When I Tried,1554159255,2019-04-01 22:54:15
Holy,and she breaks the day! A clarity,1554159230,2019-04-01 22:53:50
Talk Talk,After The Flood,1554156931,2019-04-01 22:15:31
Rolling Blackouts Coastal Fever,An Air Conditioned Man,1554156638,2019-04-01 22:10:38
Yucky Duster,Elementary School Dropout,1554156444,2019-04-01 22:07:24
Moaning,Don't Go,1554156272,2019-04-01 22:04:32
jerkcurb,Voodoo Saloon,1554155976,2019-04-01 21:59:36
Choir Boy,Dark Room (Demo),1554155623,2019-04-01 21:53:43
Deeper,Pink Showers,1554155469,2019-04-01 21:51:09
Michael Gira,Blind,1554155197,2019-04-01 21:46:37
Damien Jurado,Sweetness,1554155042,2019-04-01 21:44:02
Pile,Worms,1554154894,2019-04-01 21:41:34
Chris Cohen,Green Eyes,1554154695,2019-04-01 21:38:15
The Replacements,Androgynous,1554154505,2019-04-01 21:35:05
Amen Dunes,Ethio Song,1554154288,2019-04-01 21:31:28
Buffalo Daughter,New Rock 20th,1554153999,2019-04-01 21:26:39
Smog,I Feel Like the Mother of the World,1554153687,2019-04-01 21:21:27
Young Jesus,Green,1554153340,2019-04-01 21:15:40
The Olivia Tremor Control,Jumping Fences,1554153228,2019-04-01 21:13:48
Mazzy Star,Blue Flower,1554153012,2019-04-01 21:10:12
Ed Schrader's Music Beat,Riddles,1554152733,2019-04-01 21:05:33
Silver Jews,Advice to the Graduate,1554152534,2019-04-01 21:02:14
Mates of State,Think Long,1554152119,2019-04-01 20:55:19
Tortoise,Djed,1554052608,2019-03-31 17:16:48
Tortoise,Everglade,1554047574,2019-03-31 15:52:54
Tortoise,Jetty,1554047071,2019-03-31 15:44:31
Tortoise,Almost Always Is Nearly Enough,1554046909,2019-03-31 15:41:49
Tortoise,"In Sarah, Mencken, Christ, and Beethoven There Were Women and Men",1554046459,2019-03-31 15:34:19
Tortoise,Four-Day Interval,1554046173,2019-03-31 15:29:33
Tortoise,The Suspension Bridge at Iguazú Falls,1554045833,2019-03-31 15:23:53
Tortoise,A Simple Way to Go Faster Than Light That Does Not Work,1554045619,2019-03-31 15:20:19
Tortoise,The Equator,1554045395,2019-03-31 15:16:35
Tortoise,I Set My Face to the Hillside,1554045026,2019-03-31 15:10:26
Tortoise,Ten-Day Interval,1554044741,2019-03-31 15:05:41
Tortoise,Swung From the Gutters,1554044387,2019-03-31 14:59:47
Tortoise,TNT,1554043933,2019-03-31 14:52:13
Beth Sorrentino,"River, Run",1554004811,2019-03-31 04:00:11
Jim Guthrie,Lot To Learn - Previously Unreleased,1554004736,2019-03-31 03:58:56
Yo La Tengo,The Hour Grows Late,1554004344,2019-03-31 03:52:24
Yo La Tengo,By the Time It Gets Dark,1554004093,2019-03-31 03:48:13
Magic Sam,Sly and Sleazy,1553969056,2019-03-30 18:04:16
Ohbijou,Memoriam,1553954479,2019-03-30 14:01:19
Floex,Inauguration Of Nobody,1553954099,2019-03-30 13:54:59
Hayden,Damn This Feeling,1553953898,2019-03-30 13:51:38
Ohbijou,Misty Eyes,1553953650,2019-03-30 13:47:30
Hayden,Bass Song,1553953382,2019-03-30 13:43:02
Jim Guthrie,The Evangelist,1553953382,2019-03-30 13:43:02
Jim Guthrie,The Evangelist,1553953070,2019-03-30 13:37:50
...And You Will Know Us by the Trail of Dead,Blight Takes All,1553921416,2019-03-30 04:50:16
...And You Will Know Us by the Trail of Dead,Mistakes & Regrets,1553916671,2019-03-30 03:31:11
Chris Cohen,Sweet William,1553916490,2019-03-30 03:28:10
Chris Cohen,What Can I Do,1553916483,2019-03-30 03:28:03
Chris Cohen,Sweet William,1553916316,2019-03-30 03:25:16
Chris Cohen,No Time to Say Goodbye,1553914548,2019-03-30 02:55:48
Chris Cohen,Edit Out,1553914350,2019-03-30 02:52:30
Chris Cohen,Green Eyes,1553914159,2019-03-30 02:49:19
Chris Cohen,House Carpenter,1553913773,2019-03-30 02:42:53
Chris Cohen,Song They Play,1553913563,2019-03-30 02:39:23
Barnet,Du kan vara tyst nu - Augustin remix,1553913295,2019-03-30 02:34:55
The Royal Concept,Up All Night,1553913108,2019-03-30 02:31:48
Bomba Estéreo,Carnavalera,1553912954,2019-03-30 02:29:14
Chris Cohen,Heavy Weather Sailing,1553912568,2019-03-30 02:22:48
Mikal Cronin,Undertow,1553912560,2019-03-30 02:22:40
Chris Cohen,Heavy Weather Sailing,1553912425,2019-03-30 02:20:25
Viagra Boys,I Ain't Living Long Like This,1553912371,2019-03-30 02:19:31
SJD,brand nu car,1553912364,2019-03-30 02:19:24
Viagra Boys,I Ain't Living Long Like This,1553912151,2019-03-30 02:15:51
Mary Lattimore,II,1553911571,2019-03-30 02:06:11
Sebadoh,Stunned,1553911336,2019-03-30 02:02:16
The Radio Dept.,Swedish Guns,1553896001,2019-03-29 21:46:41
The Microphones,I Want Wind to Blow,1553895937,2019-03-29 21:45:37
Tony Molina,Nothing I Can Do,1553895937,2019-03-29 21:45:37
The Microphones,I Want Wind to Blow,1553895603,2019-03-29 21:40:03
The Essex Green,The Late Great Cassiopia,1553895392,2019-03-29 21:36:32
Red House Painters,Mistress,1553895146,2019-03-29 21:32:26
Tracyanne & Danny,It Can’t Be Love Unless It Hurts,1553895146,2019-03-29 21:32:26
Tracyanne & Danny,It Can’t Be Love Unless It Hurts,1553894959,2019-03-29 21:29:19
Deerhunter,Helicopter,1553894660,2019-03-29 21:24:20
The Sea and Cake,A Mere,1553894660,2019-03-29 21:24:20
The Sea and Cake,A Mere,1553894397,2019-03-29 21:19:57
The Ladybug Transistor,Life Less True,1553894104,2019-03-29 21:15:04
Mojave 3,Mercy,1553893880,2019-03-29 21:11:20
The Jesus and Mary Chain,April Skies,1553893640,2019-03-29 21:07:20
Wire,Mannequin - 2006 Remastered Version,1553893482,2019-03-29 21:04:42
The Apples in Stereo,7 Stars,1553893255,2019-03-29 21:00:55
The Lemonheads,The Turnpike Down - Remastered,1553893100,2019-03-29 20:58:20
Big Star,September Gurls,1553892931,2019-03-29 20:55:31
American Football,Every Wave To Ever Rise (feat. Elizabeth Powell),1553865329,2019-03-29 13:15:29
American Football,Silhouettes,1553864886,2019-03-29 13:08:06
The Raveonettes,Hallucinations,1553835326,2019-03-29 04:55:26
Emperor Penguin,Area White,1553835274,2019-03-29 04:54:34
Emperor Penguin,Area White,1553835069,2019-03-29 04:51:09
The Clean,Holdin’ On,1553834941,2019-03-29 04:49:01
The Postmarks,Looks Like Rain,1553834807,2019-03-29 04:46:47
Zolof The Rock & Roll Destroyer,This Was All a Bad Idea,1553834187,2019-03-29 04:36:27
Crooked Fingers,She Spread Her Legs and Flew Away,1553833676,2019-03-29 04:27:56
Radiohead,Kid A,1553833346,2019-03-29 04:22:26
Starmarket,Marrowsucker,1553833192,2019-03-29 04:19:52
Lemuria,Hawaiian T-Shirt,1553833042,2019-03-29 04:17:22
Superchunk,Everything at Once,1553831446,2019-03-29 03:50:46
Beatnik Filmstars,Let's Get Entertainment,1553831438,2019-03-29 03:50:38
Superchunk,Everything at Once,1553831195,2019-03-29 03:46:35
Kraftwerk,Computer World - live,1553831032,2019-03-29 03:43:52
Kraftwerk,The Man Machine - live,1553830566,2019-03-29 03:36:06
Kraftwerk,Metropolis - 3-D,1553830257,2019-03-29 03:30:57
Kraftwerk,Airwaves - 3-D,1553828739,2019-03-29 03:05:39
Kraftwerk,The Telephone Call / House Phone - 3-D,1553827507,2019-03-29 02:45:07
Rosemary Clooney,It's Bad For Me,1553804259,2019-03-28 20:17:39
Gene Autry,The Rhythm Of The Range,1553804110,2019-03-28 20:15:10
Quintette du Hot Club de France,I Found A New Baby,1553803923,2019-03-28 20:12:03
Django Reinhardt,Django's Tiger,1553803764,2019-03-28 20:09:24
Ella Fitzgerald,It's Only a Paper Moon,1553803607,2019-03-28 20:06:47
Charles Mingus,Peggy's Blue Skylight - Edit,1553803273,2019-03-28 20:01:13
Ahmad Jamal,Perfidia,1553803037,2019-03-28 19:57:17
Kenny Burrell,Midnight Blue - Remastered,1553802793,2019-03-28 19:53:13
Lester Young,Countless Blues (Take 2),1553802614,2019-03-28 19:50:14
Dexter Gordon,Love Locked Out,1553802325,2019-03-28 19:45:25
Wayne Shorter,Ponta de Areia,1553802009,2019-03-28 19:40:09
Count Basie,Rusty Dusty Blues,1553801820,2019-03-28 19:37:00
Grant Green,'Round About Midnight - Rudy Van Gelder Edition/24-Bit Mastering/2002 Digital Remaster,1553801438,2019-03-28 19:30:38
Charlie Parker,Summertime,1553801269,2019-03-28 19:27:49
Lee Morgan,I Remember Clifford,1553800910,2019-03-28 19:21:50
Louis Armstrong,"My Monday Date, Parts 1 & 2",1553800512,2019-03-28 19:15:12
Freddie Hubbard,The Things We Did Last Summer,1553800257,2019-03-28 19:10:57
John Coltrane,Mr. P.C.,1553799837,2019-03-28 19:03:57
Rosemary Clooney,Mambo Italiano (with The Mellomen) - 78rpm Version,1553799687,2019-03-28 19:01:27
Gene Autry,Deep in the Heart of Texas,1553799522,2019-03-28 18:58:42
The Ronettes,(The Best Part Of) Breakin' Up,1553799336,2019-03-28 18:55:36
Django Reinhardt,Farewell Blues,1553799141,2019-03-28 18:52:21
Charles Mingus,Moanin',1553798658,2019-03-28 18:44:18
Silver Scooter,Goodbye,1553735905,2019-03-28 01:18:25
Show Us Your Junk! Ep. 23,"Steve Albini (Shellac, Electrical) | EarthQuaker Devices",1553733793,2019-03-28 00:43:13
Tanukichan,Lazy Love,1553731714,2019-03-28 00:08:34
Day Wave,Nothing At All,1553731711,2019-03-28 00:08:31
Castlebeat,Heart Still Beats,1553731668,2019-03-28 00:07:48
Snail Mail,Thinning,1553731608,2019-03-28 00:06:48
Bedhead,Felo De Se,1553726917,2019-03-27 22:48:37
Pavement,Spit on a Stranger,1553726805,2019-03-27 22:46:45
The Microphones,I Want Wind to Blow,1553726480,2019-03-27 22:41:20
The Glands,Pie,1553726312,2019-03-27 22:38:32
Forth Wanderers,Saunter,1553640228,2019-03-26 22:43:48
Jen Cloher,Strong Woman,1553640058,2019-03-26 22:40:58
SPACEGIRL GEMMY,HMU,1553489106,2019-03-25 04:45:06
Tangerine Dream,It Is Time to Leave When Everyone Is Dancing,1553488708,2019-03-25 04:38:28
Elk City,What If I Said You Were Dead?,1553488452,2019-03-25 04:34:12
Deerhoof,Ay That's Me,1553488276,2019-03-25 04:31:16
Silver Scooter,Goodbye,1553488124,2019-03-25 04:28:44
Our Girl,Being Around,1553487725,2019-03-25 04:22:05
Saintseneca,Visions,1553468513,2019-03-24 23:01:53
Eric Bachmann,Carolina,1553468205,2019-03-24 22:56:45
Superchunk,Break the Glass,1553463561,2019-03-24 21:39:21
All Dogs,Flowers,1553463421,2019-03-24 21:37:01
The Courtneys,Frankie,1553463098,2019-03-24 21:31:38
Nilüfer Yanya,Angels,1553438163,2019-03-24 14:36:03
Nilüfer Yanya,Tears,1553437967,2019-03-24 14:32:47
Nilüfer Yanya,Heavyweight Champion of the Year,1553437683,2019-03-24 14:28:03
Pavement,We Dance,1553437578,2019-03-24 14:26:18
Galaxie 500,King of Spain,1553437304,2019-03-24 14:21:44
The Olivia Tremor Control,Jumping Fences,1553437191,2019-03-24 14:19:51
Mission of Burma,That's When I Reach for My Revolver,1553436957,2019-03-24 14:15:57
Pavement,Grounded (Remastered),1553436701,2019-03-24 14:11:41
Built to Spill,Distopian Dream Girl,1553436435,2019-03-24 14:07:15
Galaxie 500,Blue Thunder,1553436284,2019-03-24 14:04:44
The Olivia Tremor Control,Black Foliage (Itself),1553436109,2019-03-24 14:01:49
Big Star,Back Of A Car - Live at Lafayette's Music Room,1553435946,2019-03-24 13:59:06
Seam,Port of Charleston,1553435945,2019-03-24 13:59:05
Teenage Fanclub,Neil Jung,1553395786,2019-03-24 02:49:46
Velocity Girl,I Can't Stop Smiling,1553395590,2019-03-24 02:46:30
Broadcast,Goodbye Girls,1553395361,2019-03-24 02:42:41
The Chameleons,The Fan and the Bellows - 2014 Remaster,1553395160,2019-03-24 02:39:20
The Wedding Present,Up,1553394958,2019-03-24 02:35:58
Stereolab,Lo Boob Oscillator,1553394714,2019-03-24 02:31:54
The Cardigans,Lovefool,1553359763,2019-03-23 16:49:23
The Cardigans,Iron Man,1553355856,2019-03-23 15:44:16
My Bloody Valentine,Swallow (EP Version),1553355626,2019-03-23 15:40:26
Ride,Cool Your Boots,1553355396,2019-03-23 15:36:36
Sebadoh,Skull - Remastered,1553355251,2019-03-23 15:34:11
Yo La Tengo,I Heard You Looking,1553354824,2019-03-23 15:27:04
Seam,Port of Charleston,1553354507,2019-03-23 15:21:47
Seam,Berlitz,1553354291,2019-03-23 15:18:11
Seam,Hey Latasha,1553354291,2019-03-23 15:18:11
Seam,Berlitz,1553354095,2019-03-23 15:14:55
LVL UP,Black Honey,1553353838,2019-03-23 15:10:38
Hovvdy,Problem,1553353682,2019-03-23 15:08:02
Happyness,A Whole New Shape,1553353476,2019-03-23 15:04:36
Spencer Radcliffe,Brown Horse,1553353321,2019-03-23 15:02:01
Cosmic Child,Summer,1553353321,2019-03-23 15:02:01
Spencer Radcliffe,Brown Horse,1553353145,2019-03-23 14:59:05
Jons,Sugarfree,1553352976,2019-03-23 14:56:16
LVL UP,Spirit Was,1553352723,2019-03-23 14:52:03
Honeygold,BED HEAD,1553352599,2019-03-23 14:49:59
Maneka,Tiger Baby (feat. Jordyn Blakely),1553352598,2019-03-23 14:49:58
Tame Impala,"New Person, Same Old Mistakes",1553352454,2019-03-23 14:47:34
